every person convicted by a court of summary jurisdiction of an offence under this section shall be liable to a fine not exceeding fifty pounds or at the discretion of the court to imprisonment for any term not exceeding six months or to both such fine and such imprisonment and shall also in the case of a continuing offence be liable to a fine in addition to any such fine as aforesaid not exceeding five pounds for every day during which the offence continues,gach éinne a chiontóidh cúirt údaráis achmair i gcionta fén alt so dlighfar é chur fé fhíneáil ná raghaidh thar caoga punt no más rogha leis an gcúirt é fé phríosúntacht ar feadh aon téarma nách sia ná sé mhí no fén bhfíneáil sin agus fén bpríosúntacht san le chéile agus fós i gcás cionta leanúnaigh dlighfar é chur fé fhíneáil i dteanta aon fhíneála den tsórt san roimhráite ná raghaidh thar cúig púint in aghaidh gach lae a leanfidh an cionta,
shall be guilty of an offence under this section and shall be punishable accordingly,beidh sé ciontach i gcionta fén alt so agus beidh sé inphionósuithe dá réir sin,
ii if the degree of his disablement is found on such reassessment to be less than the relevant minimum the minister shall suspend the pension without prejudice however to the right of the person to make a further application under this section or,ii má chinntear ar an athmheas sin a dhéanamh gur lú ná an iomchuí a ghrád míthreorach fionróidh an taire an pinsean gan dochar áfach do cheart an duine iarratas eile a dhéanamh faoin alt seo nó,
i if the degree of his disablement is found on such to be greater than the previous degree of his disablement or less than the previous degree of his disablement but not less than the relevant minimum the minister may if he so thinks fit increase or reduce the pension to an amount appropriate to the degree of disablement so or,i má chinntear ar an athmheas sin a dhéanamh gur mó a ghrád míthreorach ná a ghrád míthreorach roimhe sin nó gur é ná a ghrád míthreorach roimhe sin ach nach é ná an iomchuí féadfaidh an taire más oiriúnach leis méid an phinsin a mhéadú nó a laghdú go dtí méid is iomchuí don ghrád míthreorach arna athmheas amhlaidh nó,
i if the degree of his disablement is found on such reassessment to be not less than the relevant minimum the minister may if he so thinks fit remove the suspension and fix the pension at an amount appropriate to the degree of disablement so reassessed or,i má chinntear ar an athmheas sin a dhéanamh nach lú ná an iomchuí a ghrád míthreorach féadfaidh an taire más oiriúnach leis an fionraí a dhíchur agus an pinsean a shocrú ar mhéid is iomchuí don ghrád míthreorach arna athmheas amhlaidh nó,
the commander of an irish controlled aircraft shall if possible before and in any event as soon as practicable after the termination of its flight in the territory of any other state with a person on board the aircraft who has been placed under restraint pursuant to section of this act notify the appropriate authority mdash,tabharfaidh ceannasaí aerárthaigh faoi urlámhas éireannach más féidir é sula gcríochnóidh sí a heitilt agus ar aon nós a luaithe is féidir é tar éis di a heitilt a chríochnú i gcríoch aon stáit eile agus duine ar bhord an aerárthaigh atá curtha faoi shrian de bhun alt den acht seo fógra don údarás iomchuí mdash,
every increase of a pension or removal of suspension of a pension under this section shall take effect from such date being not earlier than the date of the passing of this act as the minister thinks fit and every decrease of a pension or suspension of a pension under this section shall take effect from such date being not earlier than the date of the which resulted in such decrease or suspension as the minister thinks fit,glacfaidh gach méadú pinsin nó gach díchur fionraí pinsin faoin alt seo éifeacht ó cibé dáta nach luaithe ná dáta an achta seo a rith is oiriúnach leis an aire agus glacfaidh gach laghdú pinsin nó gach fionraí pinsin faoin alt seo éifeacht ó cibé dáta nach luaithe ná dáta an athmheasa dar tháinig an laghdú nó an fionraí sin is oiriúnach leis an aire,
ii if the degree of his disablement is found on such reassessment to be less than the relevant minimum the pension shall continue to be suspended without prejudice however to the right of the person to make a further application under this section,ii má chinntear ar an athmheas sin a dhéanamh gur lú ná an iomchuí a ghrád míthreorach leanfaidh an pinsean ar fionraí gan dochar áfach do cheart an duine iarratas eile a dhéanamh faoin alt seo,
references in this section to the previous degree of disablement of a person making an application under this section shall be construed as referring to the degree of disablement by reference to which the amount of the final grant of the pension was determined or if the degree of disablement of the person was under this section to the degree of disablement as last so before the making of the application,déanfar tagairtí san alt seo don ghrád míthreorach roimhe sin de chuid duine a dhéanfaidh iarratas faoin alt seo a fhorléiriú mar thagairtí don ghrád míthreorach ar faoina threoir a cinneadh méid deonaithe dheiridh an phinsin nó má rinneadh grád míthreor ach an duine a athmheas faoin alt seo mar thagairtí don ghrád míthreorach mar a athmheasadh amhlaidh é den uair dheiridh sula ndearnadh an,
ii the application or operation before such date of amendments or variations of any other terms or conditions of employment of those employees,ii leasuithe nó athruithe ar aon téarmaí nó coinníollacha eile fostaíochta de chuid na bhfostaithe sin a fheidhmiú nó a oibriú roimh an dáta sin,
any regulation made under this section may provide that any contravention or breach thereof shall be an offence triable summarily and may prescribe the penalty or the maximum penalty which may be inflicted on persons found guilty on summary conviction of such offence and may also provide that such penalty shall be an excise penalty,le haon rialachán a déanfar fén alt so féadfar a fhoráil go mbeidh aon tsárú no brise air ina chionta a bheidh intrialta ar an slí achmair agus a ordú cadé an fhíneáil no an fhíneáil is mó a féadfar a chur ar dhaoine a gheobhfar ciontach ar a gciontú sa chionta san ar an slí achmair agus féadfar a fhoráil leis fós go mbeidh an fhíneáil sin ina fíneáil mháil,
