mó,bhliain,os,cuireadh
riamh,feadh,shin,dul
deireadh,uaidh,anois,sí
bhean,fear,úsáid,air
minic,lucht,á,ná
tí,ba,fada,bhliain
uaidh,dul,gurb,scoil
raibh,duine,as,fear
fós,lá,sa,istigh
lámh,dúirt,roinnt,trí
scríobh,duit,fáil,fiú
á,ba,díreach,cliath
ann,ansin,den,dtí
nár,mac,eolas,caite
mbeadh,dtí,dhuine,ais
mór,chéile,gur,tar
chun,léir,uaidh,óg
trí,fearr,sin,dtí
mbeidh,mac,ach,dúinn
anois,mo,uisce,eile
ort,ais,feadh,cén
caint,níor,amuigh,oiread
chuaigh,ina,suas,os
ndiaidh,arsa,ceann,dul
dhéanamh,amuigh,nach,dóibh
seo,gcónaí,roinnt,cúpla
agat,tharla,eolas,úsáid
san,Ghaeilge,fhios,teacht
ní,aici,láthair,chun
oiread,air,ansin,chuir
amach,dé,in,roimh
léi,ansin,má,chur
ndóigh,air,léir,Éirinn
ann,caint,roinn,fíor
dhá,úsáid,gcónaí,ea
ann,chuige,óg,san
bith,mar,féin,chéad
láthair,maith,óg,déanamh
fear,cinn,ar,cliath
deireadh,chur,bith,uaidh
dúirt,chaith,rith,nó
ó,céard,féidir,déanta
bliain,ár,gach,trí
gur,leabhar,mórán,deireadh
chuig,ais,nó,san
faoi,nó,leor,sa
idir,chéile,bíonn,léi
ansin,tháinig,bíonn,dá
dtí,súil,bith,agat
uaidh,leo,ea,cheart
chuid,teacht,bheith,bhfuil
uisce,tú,scoil,an
ndóigh,ach,go,a
thabhairt,bliain,mbeadh,bíonn
liom,éis,tharla,lámh
tar,dtí,roimh,lá
nár,ag,gcuid,átha
bliana,suas,nó,dúinn
átha,leis,dhá,siúl
bliain,raibh,ort,inniu
saol,cliath,céanna,ón
bheith,sa,seán,chéad
chuige,bíonn,na,rud
gur,díreach,baint,Gaeilge
tháinig,dhuine,tú,tá
dom,b'fhéidir,ort,sí
agat,fáil,measc,cinnte
dóibh,chéile,ndiaidh,eile
leithéid,duit,beidh,tír
lena,lár,chaith,oiread
isteach,suas,cad,roimhe
hÉireann,anuas,anseo,dom
gach,beag,rá,bhíonn
bhí,ná,ann,agat
roinnt,nó,cliath,in
Irish,súil,tí,amháin
taobh,gan,gur,sna
níos,fíor,chun,más
más,mhaith,atá,leat
ea,lá,é,nuair
lena,ceann,fíor,ina
déanta,suas,tríd,faoin
lch.,leis,a,riamh
níos,rith,amuigh,ndiaidh
lucht,thar,díreach,suas
lár,súil,fáil,agat
caint,Gaeilge,leithéid,ár
ais,fáil,roimh,baile
bhfad,mó,dhiaidh,bhain
fós,beidh,lán,díreach
úsáid,den,riamh,bhean
mbíonn,rith,mé,chomh
idir,caint,éis,thabhairt
Éirinn,bhfuil,ann,ba
ansin,scéal,gan,an
ansin,aige,teach,istigh
tar,bhliain,bhaint,chuige
nár,chuir,mhaith,saol
an,lár,tríd,lá
ea,dtí,dé,san
lena,síos,tharla,súil
muid,sí,sa,aon
deir,leithéid,agat,gan
eolas,isteach,cheart,in
chuid,ábhar,scríobh,arís
seán,inniu,dhéanamh,Irish
bheith,chur,ea,seán
di,sé,aon,teach
má,mhór,nach,lae
deireadh,go,seán,ceann
bheith,ina,mhór,bean
maith,nós,fós,céanna
amháin,siúl,scríobh,nós
gceist,áit,bhean,nó
eolas,feadh,eolas,éis
gur,deir,léi,am
tí,rá,cé,chuig
mhaith,a,ansin,céanna
aghaidh,dul,Ghaeilge,arís
scoil,ón,tháinig,cur
amach,minic,lae,leithéid
gan,éis,nós,lá
bliana,nua,díreach,ansin
cé,chun,ea,chun
ná,léi,lae,mbíonn
aon,bíonn,siar,gach
síos,nuair,cén,bliana
ina,caite,orthu,léi
raibh,uí,úsáid,thug
siar,chomh,sna,againn
leo,teanga,gach,linn
eolas,cé,baint,dhiaidh
dúinn,í,níl,ann
lár,rá,amháin,thug
sé,ea,gach,gur
mise,aige,uair,deireadh
chur,am,í,faoi
tar,deireadh,dhéanamh,cheann
raibh,den,trí,agus
tír,siúd,siúl,rialtas
anseo,idir,bheadh,leis
céanna,gcuid,bharr,átha
dúinn,tí,tháinig,níl
cé,maith,chuir,freisin
do,dá,áit,léir
déanamh,linn,tú,b'fhéidir
díreach,céard,nach,obair
dul,leithéid,lch.,nach
uí,mbeidh,de,mór
bhíodh,am,roimhe,ceart
leat,bhfad,ár,bheidh
uisce,obair,bhíonn,linn
fíor,baile,scoil,suas
roimh,mhór,ann,é
más,gcónaí,ba,beidh
láthair,a,dhá,tháinig
mé,a,riamh,tír
nó,siúd,cad,linn
ábhar,in,le,deireadh
déanamh,teanga,liom,lár
bhaile,bith,na,de
rud,siad,cheart,ann
níor,dhá,áit,dar
rith,sin,ais,fada
saol,eile,síos,gcuid
sé,sásta,bhíodh,mbeadh
cheann,nár,acu,bheidh
ab,gur,fíor,fuair
fiú,dom,uisce,freisin
fíor,céard,feadh,cheann
teanga,mbíonn,san,chuig
ab,féidir,nár,ainm
siad,lucht,mó,na
linn,díreach,nuair,oiread
roimhe,bean,don,uisce
gcuid,nach,mórán,seisean
a,agat,gcuid,iarraidh
ais,déanamh,dúinn,mbaile
bhíonn,mór,uile,chuige
chuig,san,bhfad,cúpla
faoi,bith,tú,ceann
thug,ó,mórán,chun
beag,áirithe,gan,gach
feadh,gurb,oibre,maith
linn,é,idir,measc
le,fáil,mbíonn,bhíonn
ina,duine,suas,bith
féin,rinne,don,ceann
tharla,dé,seo,liom
chuir,agus,liom,amháin
an,súil,bhain,bheidh
seán,rá,san,mac
ais,bíonn,ort,thug
den,tír,ea,daoine
lena,fháil,féidir,ag
chuir,gach,orthu,nach
cinn,mar,is,rá
éis,ar,más,bíonn
cén,fearr,fhios,níl
alt,baile,chuid,arsa
leat,mhaith,scoil,sí
chéile,cur,chuid,am
amach,dá,méid,cad
mhaith,ndóigh,fháil,daoine
nach,le,seo,anois
mac,dhuine,nós,dúinn
dhuine,uile,agus,seán
fiú,mbeadh,sa,eile
nuair,rialtas,bean,ab
fíor,lár,nós,istigh
tríd,seisean,roinn,tú
chuig,bliana,inniu,gurb
fad,mo,fhios,iad
alt,chomh,ort,dá
roimh,anois,dara,agam
seán,ón,an,bliain
bhíodh,gur,siar,teanga
dhaoine,muid,inniu,feadh
caint,air,mó,raibh
mbaile,déanamh,sna,féidir
nó,Gaeilge,mé,níos
chuige,gcónaí,réir,taobh
thug,chuaigh,agam,agus
ina,teach,suas,tú
orm,bharr,dúirt,dúirt
dara,lár,é,taobh
lámh,átha,céanna,dá
chéad,os,siad,cinn
leor,ann,scríobh,chuid
timpeall,gach,réir,oíche
os,cad,aon,baile
obair,chuig,tír,alt
agat,nós,roinnt,caint
cheana,áit,faoin,bheadh
seo,thabhairt,beag,mór
ábhar,súil,nua,eolas
orthu,raibh,siad,lámh
mbeadh,leis,thug,mbíonn
roimhe,ba,ag,mar
cheana,oibre,uirthi,rinne
fada,deir,éis,thabhairt
uí,ba,lch.,ár
ais,muid,chomh,na
bhain,leat,anuas,le
ár,aghaidh,dhá,bheadh
maith,mór,mise,faoin
tú,duit,gan,eile
againn,nár,ar,teacht
leanas,nós,thart,cuid
dhá,muid,tháinig,b'fhéidir
bhliain,tar,lch.,mbíonn
ar,chuige,chuig,mac
chuid,dom,bhfad,siúd
chuig,teach,uaidh,ábhar
tá,scríobh,cheana,thaobh
dá,cliath,trí,átha
chuaigh,dhéanamh,níl,bhíodh
cúpla,den,oíche,aghaidh
ann,iad,sásta,mbeidh
ní,gcónaí,fearr,uile
an,aon,daoine,roimh
muid,dtí,amach,síos
daoine,bhaile,déanta,orthu
dhéanamh,am,maith,go
lch.,fear,arsa,í
gan,idir,fearr,fós
feadh,Ghaeilge,chuige,di
ceart,b'fhéidir,mbaile,ceann
mar,lámh,teach,fháil
dara,deireadh,go,nach
cheana,seo,mhaith,leis
Gaeltachta,cheart,baint,dóibh
gur,cuid,atá,úsáid
díreach,aige,uí,roinn
síos,ea,cad,beidh
átha,tá,sásta,in
air,fuair,liom,leithéid
dó,baile,réir,ort
gan,leithéid,amach,nach
féidir,mbaile,ainm,sa
dul,teacht,cúpla,tar
tú,bhliain,féidir,léir
mise,é,idir,léir
leithéid,uile,leith,cé
lá,Gaeltachta,mé,teanga
chuige,sé,bhíodh,san
Irish,í,orm,aici
beag,cúpla,do,bheith
fós,iad,againn,tá
iad,ag,measc,léir
oíche,cén,cheann,Éirinn
má,dhá,bíonn,fáil
isteach,liom,dé,mé
bharr,dhéanamh,oíche,caite
cheana,lár,nuair,dtí
arís,aici,ná,tríd
ndiaidh,dara,sna,léir
thar,bheith,súil,thar
feadh,siúl,láthair,mhaith
rinne,dó,ón,cur
amuigh,amach,trí,os
san,bliain,dúirt,tharla
sásta,bliain,aige,liom
scéal,fháil,cheann,scéal
arsa,cheana,is,duine
gurb,feadh,chéad,fiú
níl,teacht,tar,cheann
freisin,siar,teacht,leor
istigh,orm,dom,cad
é,seo,bhaint,níor
mbeadh,fíor,anseo,minic
cuid,liom,síos,na
timpeall,amach,sin,uair
á,é,uaidh,bheidh
uair,sin,ó,ó
raibh,is,roinnt,roimhe
céard,cinn,lá,teach
dul,bith,Ghaeilge,ná
sna,á,úsáid,bhaint
tháinig,céard,fáil,ábhar
mhaith,i,céanna,chomh
acu,mo,bheidh,roinnt
rith,thug,teanga,lár
ár,leis,fíor,i
duit,cheart,rinne,céard
uile,siar,nár,dhéanamh
seo,leis,cuireadh,lá
bhíonn,súil,mac,scéal
ar,ag,tar,teacht
anois,fháil,thabhairt,ceann
acu,obair,iarraidh,teach
trí,dara,saol,dtí
seán,nach,tír,fearr
céard,cé,orm,á
dhiaidh,leabhar,sin,bhaint
aghaidh,sin,obair,ina
cad,á,siad,ina
deir,dtí,eolas,cheart
cheart,siúl,in,arís
ón,bliain,Éirinn,di
roimh,caite,cé,léi
mór,dhéanamh,b'fhéidir,eolas
bíonn,fearr,chur,am
fiú,anuas,eile,os
ag,fós,uaidh,í
lae,óg,cheann,roinnt
baint,ár,áit,lán
orm,idir,daoine,ansin
scríobh,siúl,dé,chuid
cheart,lae,tar,tríd
á,is,bhaile,thaobh
deir,bheidh,ndóigh,chéad
chuid,is,Irish,fuair
ó,chuig,leith,mac
á,Éirinn,cé,tar
dom,teacht,uile,di
oibre,a,maith,timpeall
thar,anois,déanta,lena
lár,inniu,teanga,beidh
fíor,sásta,cad,cliath
na,dé,ceart,thart
siar,arís,cheana,bhí
dúinn,amháin,áit,bliana
dul,réir,anseo,oíche
thart,roimh,ba,bhíodh
cheart,maidir,dul,seán
minic,úsáid,gur,ba
ag,cúpla,chuige,más
alt,céard,seo,eolas
agus,bliana,san,acu
fiú,leith,riamh,maith
uile,cén,sa,cliath
dúirt,scéal,uair,ais
mbeidh,lá,ndiaidh,lár
chuig,ach,chéad,feadh
as,thaobh,tar,lán
nós,léi,rud,bíonn
is,duit,in,rá
nár,rá,arís,ort
uisce,do,díreach,minic
ba,nár,lán,shin
feadh,cinnte,air,dtí
beidh,céard,rinne,teanga
thug,roimhe,tír,ndóigh
cur,dhuine,ó,rialtas
dó,deireadh,bliain,muid
dé,ábhar,ar,sí
bhain,os,hÉireann,aghaidh
ar,cliath,thar,orthu
mo,leat,Éirinn,tá
cé,bean,níos,oiread
rá,as,do,hÉireann
dar,chéile,réir,alt
uair,lámh,leor,cúpla
scoil,aghaidh,anseo,mbíonn
cén,cé,chuig,í
déanamh,réir,sásta,lán
ní,leat,oibre,in
tharla,bheith,ón,mbeadh
hÉireann,céanna,féidir,isteach
maidir,ndóigh,lá,dúirt
thabhairt,acu,lár,hÉireann
tar,air,éigin,idir
gurb,beidh,sí,tú
óg,cé,siad,úsáid
áirithe,úsáid,arís,is
mórán,gcónaí,os,taobh
orm,oíche,bhfad,ceann
faoi,uirthi,bith,leith
méid,arsa,ann,againn
á,níor,gach,uisce
mise,dóibh,ceann,dhuine
uirthi,gach,bhaile,óg
lch.,siad,tú,léi
sé,rá,timpeall,cheana
roinn,ann,nós,gur
rá,teacht,seisean,isteach
fíor,freisin,fiú,alt
ais,dom,aici,rud
níos,anseo,arsa,feadh
rá,fada,oíche,ort
sin,againn,arsa,tharla
leor,iad,siúl,úsáid
leith,dúirt,cheana,déanta
dom,gurb,baile,leo
ais,ag,scéal,riamh
fós,tar,níos,bharr
féin,iad,minic,seán
lár,freisin,má,gan
caite,óg,leithéid,Gaeltachta
sna,di,liom,orthu
mbeadh,chun,fear,di
oiread,ó,chuaigh,mór
ea,fad,dúirt,ó
Gaeilge,tíre,arís,arís
ina,Gaeilge,b'fhéidir,lch.
rith,liom,dhuine,oibre
orthu,éigin,eile,agam
chuige,cinn,oibre,nuair
ceart,daoine,feadh,súil
cén,anuas,roimhe,rinne
bheith,déanta,leat,léir
mbeadh,uair,feadh,ón
do,bliain,bhí,cinn
orthu,is,orm,scoil
liom,di,feadh,gan
teacht,tríd,amach,thart
bhliain,mise,má,nós
thabhairt,chéad,bhíodh,fhios
sin,cheann,céanna,seo
rud,fíor,cé,fear
in,fada,leat,fearr
thabhairt,amuigh,mórán,beidh
leith,dé,sa,lena
chaith,láthair,dóibh,áirithe
chun,féin,faoin,alt
raibh,san,rialtas,na
tí,do,i,againn
mbeidh,gceist,inniu,tíre
don,ábhar,ar,díreach
eolas,istigh,fad,ábhar
ná,bheadh,iad,fós
dom,feadh,dul,mbíonn
leor,gurb,déanta,ní
alt,teacht,scríobh,seo
bhaint,gurb,eolas,mise
fada,Ghaeilge,fearr,nós
tír,orm,fearr,ná
déanamh,tháinig,eolas,ach
aige,beag,chur,seisean
mhaith,duit,ba,iad
dhuine,níl,bhíodh,anseo
tú,féidir,rialtas,teach
lámh,leithéid,tríd,lch.
leanas,dhéanamh,chuige,ní
úsáid,chuid,ag,eile
measc,seán,againn,leanas
méid,tháinig,cúpla,chéad
thug,méid,cinnte,minic
le,don,ní,bharr
fiú,fearr,thug,bhean
uisce,Ghaeilge,bhean,teacht
iad,chun,seán,seo
céard,bhfuil,ceann,teach
cén,tíre,féin,níor
bean,súil,b'fhéidir,ceann
ina,ón,leith,freisin
átha,bhaint,bhfad,anois
sin,Gaeilge,anois,dó
iarraidh,tú,leabhar,cheart
sa,measc,roinn,ábhar
leat,thart,bliain,arís
uaidh,inniu,mórán,á
nuair,uisce,caite,siúl
láthair,bíonn,iad,uisce
áirithe,ainm,anseo,taobh
bith,aici,nós,sa
déanta,chuig,aici,teach
oiread,chéile,anuas,daoine
go,alt,freisin,úsáid
níor,seo,ort,acu
don,gan,sásta,bhain
bliana,is,in,le
tharla,sí,chomh,roimh
mhaith,gan,sásta,teach
ndóigh,air,is,bliain
thaobh,duine,aici,measc
bhliain,duine,siúd,déanta
fós,bheadh,dúirt,saol
scríobh,cliath,aige,chuaigh
uisce,ba,Gaeltachta,ó
thar,chuige,amach,linn
agus,í,tríd,lá
lán,anois,leo,am
lár,dar,chaith,uaidh
leanas,thabhairt,oiread,anseo
nach,cliath,dúinn,tharla
lár,fuair,os,fáil
ar,chéad,áirithe,air
isteach,cuid,cén,thaobh
chuaigh,saol,cur,faoin
mise,iarraidh,dúirt,bliana
caite,beidh,áirithe,amach
air,ndiaidh,chuir,chur
mhaith,beag,ag,ea
mo,roinnt,cliath,ón
faoin,freisin,seán,ndóigh
baile,thug,réir,bhí
cad,duine,idir,taobh
leabhar,leo,leith,bheadh
leo,hÉireann,anois,mac
mar,caite,siar,mé
thart,maith,thart,lch.
áit,thart,isteach,tar
dó,caint,átha,bhaile
arsa,fháil,mbeidh,fada
isteach,atá,in,fear
seán,mbeadh,a,á
más,ina,tí,teacht
sé,fáil,chéile,léir
trí,bhliain,scríobh,siúd
maith,Ghaeilge,uirthi,roimh
os,teanga,mór,ná
teanga,Ghaeilge,scoil,bliain
Irish,bhean,na,maidir
dhuine,cén,lá,dúirt
mhór,is,tar,Éirinn
bheith,mbaile,dé,á
chun,do,díreach,áirithe
uaidh,bheadh,saol,roimh
uair,taobh,ag,lár
ach,ó,Gaeilge,ann
tír,feadh,óg,amach
air,tá,tú,arsa
duit,ab,ainm,teacht
iad,fhios,rud,thart
dara,ón,taobh,láthair
ach,cliath,uile,bíonn
cé,thaobh,ceann,iarraidh
duit,cheana,uaidh,déanta
le,faoin,beidh,Irish
siar,éis,leo,leanas
uirthi,dar,bhfuil,níl
bhí,seo,mó,dhiaidh
agus,scríobh,fháil,tíre
beag,maidir,mbeadh,cliath
leanas,teacht,bhí,agat
dul,orthu,eolas,bhliain
os,mbíonn,lae,agam
roimh,thaobh,bhain,na
fíor,dhaoine,tháinig,ann
aghaidh,ea,bheadh,is
Gaeilge,agat,scríobh,freisin
oibre,gcuid,bhliain,cliath
á,uisce,uisce,Éirinn
minic,éigin,as,anuas
cén,bheadh,dóibh,leo
anseo,scéal,dhuine,rialtas
b'fhéidir,uisce,bheidh,uaidh
leabhar,uirthi,bhain,thart
an,trí,ceann,roimhe
siúl,átha,bíonn,timpeall
uair,síos,Ghaeilge,idir
istigh,feadh,sin,ceart
a,éigin,dhiaidh,dar
céard,dhuine,measc,amháin
oibre,dúinn,gach,as
gach,sna,ea,nó
teanga,dtí,trí,fáil
ainm,aghaidh,céard,saol
obair,raibh,fiú,uirthi
chun,an,dom,ná
anois,dtí,Gaeilge,leo
tí,cheana,minic,scoil
tháinig,bhfuil,bíonn,teanga
thabhairt,bharr,air,an
bhaile,oiread,daoine,thar
óg,áit,chuir,fada
ábhar,inniu,ag,uile
agus,ceart,os,siad
maidir,tríd,cliath,ní
caint,gach,timpeall,déanamh
má,chaith,tharla,céard
leith,bhíonn,leis,rud
acu,fear,roimhe,isteach
uaidh,aon,nós,atá
cúpla,teacht,rith,chaith
fiú,Gaeltachta,bharr,as
saol,in,maidir,uirthi
san,ach,mhaith,áit
chuige,againn,air,suas
ea,aon,sé,dhuine
alt,uile,chaith,mbeadh
rith,cur,mó,agam
siúl,scríobh,timpeall,agat
mbaile,roinnt,leithéid,deireadh
raibh,istigh,lena,cheana
rud,iarraidh,roimh,dúirt
dom,leis,suas,liom
réir,úsáid,fuair,cén
aghaidh,tá,átha,dhaoine
an,scoil,éigin,bheidh
lena,cuireadh,baint,mbíonn
minic,cúpla,siúl,cad
atá,chéile,san,ba
aici,dúinn,sí,iarraidh
sé,orm,áit,baint
cheann,ábhar,bharr,déanta
caite,dá,Gaeltachta,nár
na,sásta,gcónaí,láthair
bhfad,ag,duine,ábhar
réir,fós,do,roimhe
an,sin,liom,roinnt
ndiaidh,leis,go,nár
thart,saol,lena,arsa
mbaile,nach,acu,bhaile
seo,freisin,trí,feadh
tá,anseo,istigh,tháinig
taobh,baint,bhain,seo
ceart,ár,aici,fearr
thabhairt,Irish,díreach,rá
alt,seán,freisin,do
cur,tír,lámh,os
rá,teacht,anuas,cheann
sé,oíche,bean,oibre
oibre,aige,ón,is
atá,suas,cheana,sa
áirithe,lucht,teach,uile
raibh,na,mbeadh,úsáid
dhiaidh,mar,ní,thaobh
cur,sé,rud,dhiaidh
dhuine,bhí,hÉireann,chuaigh
mé,níos,amháin,mhaith
éis,nár,lena,dúinn
minic,eile,nua,fháil
ag,súil,siar,bliain
seisean,chéile,mbeidh,léi
cuid,nuair,réir,dhiaidh
lucht,fada,déanta,mór
fearr,féin,nár,cheann
siúl,idir,Ghaeilge,fear
Gaeilge,chéad,in,aon
cúpla,go,fuair,fada
lámh,Gaeilge,tharla,i
fuair,dul,eolas,thaobh
siad,atá,ó,níl
bheidh,más,uirthi,arís
sin,bheidh,lámh,a
fós,faoin,láthair,dúinn
mó,fós,againn,tríd
leanas,mo,roimhe,bíonn
chuig,timpeall,lucht,cad
shin,oiread,leor,chur
lae,den,cé,fháil
síos,síos,bíonn,fada
rith,lár,don,gach
uisce,céanna,chuige,dúirt
seisean,thabhairt,ea,éigin
alt,b'fhéidir,feadh,uile
faoi,fáil,roinnt,san
bliana,uisce,sí,hÉireann
chuig,í,os,leat
chur,dar,uí,suas
leis,lár,leor,aige
agam,óg,cuireadh,níl
teanga,gceist,sé,ón
bhíonn,sna,cliath,againn
mac,roinn,seo,daoine
faoin,bharr,fearr,trí
uisce,cinnte,ba,alt
mhaith,trí,bhaile,roimhe
dúirt,gceist,siúd,é
faoi,tharla,leithéid,átha
más,mhaith,dhaoine,baint
mbíonn,tí,daoine,uile
mo,daoine,áirithe,ina
bliana,san,Irish,raibh
bhain,cuid,déanamh,óg
mbíonn,fhios,céard,bheadh
agam,ndiaidh,uisce,agat
agat,thar,ab,cuireadh
oiread,bhfad,a,ina
cinn,cad,is,liom
le,cén,é,cliath
daoine,scoil,thabhairt,taobh
daoine,caint,b'fhéidir,bhain
leithéid,dhaoine,trí,duine
cén,Éirinn,gcónaí,in
uair,bharr,dó,thaobh
scéal,bhaile,os,uair
iarraidh,scéal,leith,seo
ná,lá,áit,mhaith
roimhe,cuireadh,caint,oíche
baint,thug,lár,am
acu,os,thart,idir
a,mbeadh,rialtas,muid
chuaigh,sí,den,hÉireann
roimh,léi,thaobh,ar
chuige,cheana,ár,do
ea,ní,ach,Ghaeilge
scoil,lán,átha,teach
lár,chéad,riamh,sin
réir,tí,fíor,dá
mé,réir,bheidh,dhá
dhaoine,dtí,nár,lucht
bhfuil,dhéanamh,orm,inniu
maith,eolas,leabhar,Ghaeilge
idir,cheart,léi,rialtas
bliana,minic,más,ón
bliain,taobh,fháil,ina
nach,céard,deir,anseo
dom,dó,síos,rá
roinn,lch.,ná,anseo
aige,óg,más,fíor
fear,Ghaeilge,féidir,déanamh
siar,mbeadh,bhean,bliain
tír,scríobh,fuair,aon
air,orthu,air,gcuid
chomh,cúpla,réir,fuair
lán,lena,cinnte,gcónaí
dar,amuigh,trí,bheith
mbeidh,oíche,roinnt,réir
na,sé,mise,siad
roimhe,inniu,gceist,cheart
scéal,mbaile,ort,faoin
réir,Irish,bhíonn,súil
tríd,orm,féidir,leo
roinn,bhfuil,anseo,chomh
bheith,beidh,bhliain,leis
anois,os,idir,cinnte
rinne,tháinig,liom,liom
is,ag,rinne,cén
thar,againn,mbaile,maith
lán,ná,teanga,thart
bhaile,dul,isteach,faoi
ár,fiú,ba,nó
baint,leo,dul,Irish
fad,nach,dúirt,alt
cúpla,scéal,deir,mar
tá,cheana,eolas,gcuid
lch.,áit,leor,bheidh
lena,siad,cinn,Irish
go,tá,hÉireann,suas
réir,Ghaeilge,bith,Irish
scríobh,anseo,lucht,chomh
di,Gaeltachta,ní,dhiaidh
amach,bhfuil,fhios,sásta
bliana,Gaeltachta,istigh,mbíonn
níl,againn,agat,céard
chuaigh,dara,leo,dtí
chuid,uirthi,ní,atá
os,ceann,lá,bliain
má,duine,Gaeltachta,leabhar
leat,aige,nuair,chuig
chéad,bheidh,duit,bliain
aici,den,leithéid,an
bhain,caite,leo,thart
oiread,shin,lucht,roinn
fear,mac,gcuid,lámh
bliain,cén,ba,mó
thaobh,níor,bheadh,chun
shin,riamh,átha,Gaeltachta
thabhairt,arís,ar,chuige
dá,uí,lá,rá
bhfuil,chuid,dóibh,am
féidir,deir,bhean,muid
roimh,chuid,baile,dtí
oibre,ina,lena,áirithe
siúd,má,dhaoine,fear
faoi,go,aige,siar
maidir,uaidh,istigh,ón
orm,chuaigh,eolas,fada
anois,ndiaidh,scoil,gcónaí
nua,cinnte,súil,Gaeilge
againn,air,acu,léir
agat,ort,ó,uile
maith,roimhe,dóibh,ab
scoil,uile,freisin,gan
dé,dúirt,fiú,nós
deireadh,cuireadh,an,chuid
léir,maith,siar,léi
bhaile,rá,maidir,ndóigh
thabhairt,istigh,anois,caite
bhí,is,scríobh,amháin
liom,gcónaí,nós,cad
freisin,níor,minic,céard
saol,maith,chéile,fada
amach,atá,gcuid,rinne
fhios,faoi,déanta,ainm
bhfad,cliath,baint,ais
liom,sé,céard,faoin
tír,tíre,bean,fearr
idir,áit,minic,mar
chuig,leis,inniu,thaobh
seisean,seo,fearr,siúd
sna,nós,mbeadh,amháin
measc,dhiaidh,chuaigh,dara
fuair,fhios,eile,níos
nó,ansin,dhuine,bhfad
chuid,b'fhéidir,dúinn,arís
mhaith,dó,lá,seisean
dóibh,maidir,á,dul
Gaeilge,fháil,maith,teanga
amháin,sí,Gaeilge,ábhar
duit,déanta,nua,gcónaí
de,thart,sa,chuige
fáil,gur,scéal,go
níor,siad,beidh,ainm
áirithe,agus,nach,atá
teacht,chuaigh,iad,aghaidh
chuir,uile,dhá,leat
léi,scéal,mo,thar
tharla,go,eile,den
teacht,dúirt,deir,uisce
chuige,éigin,bhí,úsáid
ná,a,chur,minic
sa,obair,dom,saol
bíonn,síos,mbeadh,chaith
leanas,istigh,ab,nach
dúirt,á,don,mise
sí,chomh,ainm,as
nach,san,amach,obair
faoin,níos,lae,ais
eolas,níor,anseo,dhiaidh
dóibh,eolas,san,lámh
do,shin,bhliain,maith
ndóigh,seisean,bhfad,dara
na,ná,duit,sí
anseo,chuige,uisce,thaobh
bhí,tír,di,éis
suas,lae,chuir,air
lán,cén,cinn,chuir
nó,mac,siúl,oíche
gcuid,ea,baile,seo
ann,fada,thabhairt,uí
timpeall,ainm,bean,orthu
cheart,bhaile,cuid,óg
aon,di,oiread,más
más,ceann,bhíonn,níl
lae,linn,chuid,dhiaidh
bheith,roimhe,nós,siar
áirithe,gcuid,nár,uair
Irish,bhliain,tharla,mise
sásta,chuig,lá,amach
baint,ón,obair,tharla
cén,deir,leat,os
seo,nár,in,obair
ea,gur,bhaint,í
dar,dóibh,méid,cinn
taobh,siúd,síos,a
lá,maidir,déanta,go
oibre,chéile,ábhar,tír
ceart,riamh,féidir,láthair
ina,mórán,ann,eile
chuid,scoil,freisin,tú
siúl,hÉireann,in,tíre
ceart,ais,Gaeilge,aige
féin,fada,anois,caite
uí,cinn,bhean,ort
bheadh,leo,níor,tá
bheith,mórán,bheadh,bhain
rinne,siúl,chuige,tháinig
é,bhean,cliath,dhá
ceart,cheann,as,roinn
mbeadh,siúl,féin,dtí
seisean,chuige,air,istigh
istigh,faoin,rá,chéile
ach,leabhar,os,bliana
bheidh,nár,riamh,ais
cén,obair,timpeall,cad
faoin,lá,agam,más
siar,cheana,cúpla,dhuine
mac,agus,éis,mhaith
nó,riamh,bhaile,againn
oibre,fíor,trí,uaidh
Irish,eolas,deireadh,roinnt
tír,fáil,dhéanamh,deireadh
méid,shin,chuid,go
tar,méid,nua,is
deireadh,chuige,acu,roimh
obair,gan,uile,óg
eolas,aici,arsa,leabhar
arís,ann,tí,uí
saol,riamh,rith,ansin
cinn,amach,leithéid,lán
díreach,faoin,úsáid,fiú
uisce,ais,bharr,ó
gcuid,chuir,cheann,óg
teacht,níor,ann,ann
chomh,aon,bíonn,nua
mhór,nó,sa,mar
sin,cad,nár,nár
cé,inniu,fearr,seisean
uaidh,don,láthair,isteach
deir,iad,sí,as
caint,bhean,faoin,áirithe
seán,am,tíre,duine
mise,amuigh,trí,agam
caint,ag,dom,lár
dom,bliana,muid,tá
fiú,áit,chuaigh,bith
déanamh,duit,uí,tú
bean,na,ndóigh,mór
leabhar,na,mise,le
i,fuair,sí,oibre
tír,beag,os,leor
nós,lá,ina,acu
bhaile,céanna,idir,ansin
hÉireann,ár,aici,rinne
Gaeltachta,siar,gur,chur
lá,raibh,raibh,roimhe
gach,uí,fhios,déanta
bhfuil,seán,níl,os
siúl,Gaeltachta,alt,dhéanamh
saol,thart,acu,níl
bíonn,faoin,cuireadh,lár
i,mhaith,ann,den
eolas,uile,fós,mbaile
bhíonn,dúinn,lár,feadh
di,féin,bhain,cén
anois,Irish,siúd,léir
bhaint,cad,tú,chéile
minic,fear,léi,teach
chaith,céard,dara,an
gan,sí,di,nó
gur,sí,iarraidh,dúinn
tú,tíre,chuig,thar
anuas,ábhar,fiú,féin
anseo,oiread,lae,chuir
bhíodh,bhean,ó,aghaidh
